refn,uuid,course,english,source_path
1029,b37bb85e-d120-42af-9aa6-05b66f0bf924,1,how do you say …?,/Volumes/Spanish1Bundle/1Pictures/Flashcard/how do you say.jpg
1049,2cf7b36b-11b2-4500-a8de-b992c80be49e,1,to be lucky,/Volumes/Spanish1Bundle/1Pictures/Flashcard/be lucky.jpg
1046,3e7abe18-141e-4b04-b43a-945d9be978cd,1,to be in a hurry,/Volumes/Spanish1Bundle/1Pictures/Flashcard/be in a hurry.jpg
1250,70812409-9b57-4558-a888-c25096433124,2,dove,/Volumes/Spanish2Bundle/2Pictures/Flashcard/dove.jpg
1043,9c4e2159-db18-42f5-b20c-0041507f83ff,1,to be cold,/Volumes/Spanish1Bundle/1Pictures/Flashcard/be cold.jpg
1546,5f21216d-b643-455a-a741-616de3daaaa0,2,to turn off the tap (2),"/Volumes/Spanish2Bundle/2Pictures/Flashcard/turn off the tap ,v (2).jpg"
1550,068380f6-8d57-40c7-b252-eb553f09a1df,2,to turn on the tap,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/turn on the tap ,v.jpg"
1552,cba8f6cc-c78c-4945-84ab-6875ac4c7759,2,to turn on the tap (LAm),"/Volumes/Spanish2Bundle/2Pictures/Flashcard/turn on the tap ,v (2).jpg"
4159,31b3a6d5-1681-48a7-919c-7ade6edcd217,21,Why don't (you) want to eat? Because (I)'m not hungry! (inf.sing),/Volumes/Spanish1Bundle/1Pictures/Flashcard/because.jpg
4238,b6ecce6b-4651-48d9-981a-7b1377e63d8e,21,"Good morning, what would (you) like? (form.sing)",/Volumes/Spanish1Bundle/1Pictures/Flashcard/good morning.jpg
1567,d620bfcd-71ed-4215-ba74-ade41f517db0,2,"cloth ,rag (kitchen)","/Volumes/Spanish2Bundle/2Pictures/Flashcard/cloth,rag.jpg"
1569,c84e6ea6-7d2e-4097-a96c-cea35a8246a1,2,to wash the dishes,/Volumes/Spanish2Bundle/2Pictures/Flashcard/wash the dishes.jpg
1577,962f391c-3697-41fd-aa1a-66e41d206565,2,wall paper,/Volumes/Spanish2Bundle/2Pictures/Flashcard/wall paper.jpg
1601,c87f7f2d-6b6f-464e-9447-03aadcddd144,2,free time,/Volumes/Spanish2Bundle/2Pictures/Flashcard/free time.jpg
4308,a6c317ec-64d2-4f89-b93a-99f21077eac9,21,(They) say that goat cheese is not very good for your (the) health.,/Volumes/Spanish1Bundle/1Pictures/Flashcard/cheese.jpg
4473,6e2d055d-1ed2-4115-b45f-9c61b68bb70c,21,In England (I) will be cold in winter.,/Volumes/Spanish1Bundle/1Pictures/Flashcard/be cold.jpg
4497,ac1bb948-75af-4d28-8197-36fd8b82bcf1,21,(You) are very fortunate to have a wife who unselfishly supports your professional career. (inf.sing,/Volumes/Spanish1Bundle/1Pictures/Flashcard/fortunate.jpg
2009,c25b3d48-8e0c-4d00-9486-cda7ac0cd5be,2,railway station,/Volumes/Spanish2Bundle/2Pictures/Flashcard/railway station.jpg
4744,d2cd498b-10a3-41f4-ad53-67370ab16c62,21,Clean (wash) your teeth with the toothbrush that our grandmother has given you. (inf.sing),/Volumes/Spanish1Bundle/1Pictures/Flashcard/toothbrush.jpg
1617,adc097e4-43b6-4551-a38a-cd0b00b51afa,2,adventure film,/Volumes/Spanish2Bundle/2Pictures/Flashcard/adventure film.jpg
2054,865b2ffb-ceb6-49d0-b999-b9ca492ac32b,2,to go for a walk,/Volumes/Spanish2Bundle/2Pictures/Flashcard/go for a walk.jpg
2082,80a2c3d7-24f6-4126-b72c-2bc7c3b01324,2,to wash one's hair,/Volumes/Spanish2Bundle/2Pictures/Flashcard/wash ones hair.jpg
2098,5d00ca41-1ce9-4945-8cc5-f1057965c34f,2,to give back,/Volumes/Spanish2Bundle/2Pictures/Flashcard/give back.jpg
2136,e882af50-a814-4ee4-8673-438600dba38b,2,below zero,/Volumes/Spanish2Bundle/2Pictures/Flashcard/below zero.jpg
2143,587dc469-5f56-476e-bb6a-57553ef095d5,2,good weather,/Volumes/Spanish2Bundle/2Pictures/Flashcard/good weather.jpg
2196,3a474324-4f01-4436-a3da-251f5682b4e1,2,unemployed,/Volumes/Spanish2Bundle/2Pictures/Flashcard/unemployed.jpg
9093,a9db09c7-e155-4100-a99c-1f345d124f13,22,It's good weather despite the breeze.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/good weather.jpg
9109,b0210050-42f3-4368-a07f-075facf42992,22,What do (you) prefer? Lamb or pork? (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/lamb (meat).jpg
9110,5e80fbda-cf92-42a6-8ddd-b39e4dee5e76,22,What do (you) prefer? Poultry or beef? (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/beef.jpg
9117,a5299047-85c8-4e0b-a949-f06b94db562e,22,(I) like the architecture of this cottage.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/country house ,cottage.jpg"
9129,68036790-a2a1-4b65-b876-baa35bfc30eb,22,The cherry is a summer fruit.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/cherry.jpg
9185,63bd7a7a-b4fb-4e58-92eb-04bd0dd08f01,22,In some countries the Red Cross distributes contraceptives.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/Red Cross.jpg
9232,0b95da81-227d-4ffa-bd33-0e1d5e872b79,22,On bank holidays (d...) they put the flags in this square.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/holiday (2).jpg
9264,5675402f-17e2-43e1-b90e-39da1802060a,22,(I) need a calculator to do this maths exercise.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/exercise.jpg
9270,f50b432f-5cfd-4a0a-a4b5-59e5dc4b74b4,22,"(I) am giving (you) one, choose the one (you) want. (inf.sing)",/Volumes/Spanish2Bundle/2Pictures/Flashcard/choose.jpg
9305,fb5c810d-5ffc-4a66-901c-a6b99b8217d1,22,The thief was hiding in the woods,/Volumes/Spanish2Bundle/2Pictures/Flashcard/hide.jpg
9372,1eec4e91-ab7e-42d8-94bf-861ec74f4f48,22,"If (we) don't find the pack of cards, (we)'ll go jogging.",/Volumes/Spanish2Bundle/2Pictures/Flashcard/jogging.jpg
9426,74331330-72b3-4a91-96aa-051038c2400d,22,Tomorrow (I) will make a cake with blackcurrants and redcurrants.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/redcurrant.jpg
9461,f6363d2f-cce2-41c2-9181-f3a7b4e9262d,22,Dentists are like businessmen. (h...),/Volumes/Spanish2Bundle/2Pictures/Flashcard/businessman (2).jpg
9471,b66b5fb2-2b4e-4817-9115-1a0d9eacf541,22,Have a nice day! - Same to you! (exp),/Volumes/Spanish2Bundle/2Pictures/Flashcard/same to you.jpg
9538,de25f400-ffcd-4d72-b1a4-f78b2c026625,22,Wash your hair before you clean your teeth! (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/clean ones teeth.jpg
9588,7d0624b5-f14b-4ebf-b35b-2b29c1f568d8,22,"It's very painful when a relative dies, above all when it was one's husband. (m...)",/Volumes/Spanish2Bundle/2Pictures/Flashcard/husband (2).jpg
9629,a8638ffc-b711-45ec-9024-0965dd7379a1,22,Do (you) want to listen to this cassette? It's classical music! (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/classical music.jpg
9651,e15b08b9-1895-49ff-a414-7087342d2e70,22,(I)'m going to travel through the northeast of Spain.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/northeast.jpg
9851,8e296838-477f-450e-8e90-277d8e6997d9,22,(I) haven't got much free time.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/free time.jpg
9673,6e8cfcb0-0c09-45a3-97dc-f445c030f008,22,In my opinion,/Volumes/Spanish2Bundle/2Pictures/Flashcard/opinion.jpg
9709,0c43e646-562c-4a62-be62-9872ba6134c6,22,My grandmother watches romantic films.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/romantic film.jpg
9738,72621c06-4e13-4514-bdbc-b5059b5e5a66,22,Bring me a wine jar with the set meal please. (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/wine jar.jpg
9753,5407d238-b7a9-4160-895a-51d295df9c33,22,"When (I) have free time, my favourite activity (distraction) is to smoke a cigar listening to a reco",/Volumes/Spanish2Bundle/2Pictures/Flashcard/cigar.jpg
9802,20a2c8ba-6dee-4d2e-90be-7720ca8a1da6,22,May (I) (come in)? - No chance! (I) am washing the floor.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/may I.jpg
9821,9d6cafa8-4773-4645-88b6-6e8f0e0151d1,22,(I) left on time at seven o'clock.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/on time.jpg
9858,ddec1211-a43b-4196-95eb-ad36807d9b15,22,(I) am looking for white thread to sew this hand towel.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/handtowel.jpg
9869,df5ce9b2-3c7f-4d79-89b4-d095e45bb2b4,22,A cloth that goes in the kitchen is a kitchen cloth.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/cloth,rag.jpg"
1319,4d08c670-3899-4ded-a0e6-ab9234fe1726,2,honeymoon,/Volumes/Spanish2Bundle/2Pictures/Flashcard/honeymoon.jpg
1326,d5cd8938-bc5b-439f-8824-c16698c7e195,2,mountainous,/Volumes/Spanish2Bundle/2Pictures/Flashcard/mountainous.jpg
2006,12cdc9f2-ff2e-49f9-b0c0-6e7f8ff6039a,2,compartment,/Volumes/Spanish2Bundle/2Pictures/Flashcard/compartment.jpg
1322,6dec0d0f-4f5d-4e2c-81ba-1e736b90bca8,2,cross,/Volumes/Spanish1Bundle/1Pictures/Flashcard/cross.jpg
1964,0af27db8-b8ad-4606-9e6b-c6475553bdbf,2,on time …,/Volumes/Spanish2Bundle/2Pictures/Flashcard/on time.jpg
1340,834bf307-4abd-477a-9d13-cd331c7eb7c6,2,darkness,/Volumes/Spanish2Bundle/2Pictures/Flashcard/darkness.jpg
1354,133499c9-94d6-4186-a4b9-aa6551383a30,2,electric wheel chair,/Volumes/Spanish2Bundle/2Pictures/Flashcard/electric wheel chair.jpg
1963,bd3114e7-4381-4333-83c5-4e2e3af30a6c,2,at the beginning,/Volumes/Spanish2Bundle/2Pictures/Flashcard/at the beginning.jpg
1968,fdac78ce-d6e3-47bb-bf34-ae56c64bf685,2,What is the time?,/Volumes/Spanish2Bundle/2Pictures/Flashcard/What is the time.jpg
9639,924cca05-fe74-4b9a-ac56-ed7cbe001a71,22,You have to boil milk to make custard.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/custard.jpg
1352,71d5ec37-2dba-4b31-8cd0-1dc92c423aab,2,bomb,/Volumes/Spanish2Bundle/2Pictures/Flashcard/bomb.jpg
9640,14259bde-38d8-4ac6-aa48-7053c754faaa,22,"Of course, there is nothing (n...) to pay.","/Volumes/Spanish2Bundle/2Pictures/Flashcard/of course ,adv.jpg"
1371,9a3d7115-656f-4e65-b3b0-792aa00ac80e,2,gosh!,/Volumes/Spanish2Bundle/2Pictures/Flashcard/gosh.jpg
1349,f251434f-e472-4e74-9148-b78212d82280,2,fine,/Volumes/Spanish2Bundle/2Pictures/Flashcard/fine.jpg
1348,d995d76e-588b-4637-8f9d-142e9941c937,2,action,/Volumes/Spanish2Bundle/2Pictures/Flashcard/action.jpg
1358,d18d7254-4601-4f92-9ac3-dd91f67388d6,2,scene,/Volumes/Spanish2Bundle/2Pictures/Flashcard/scene.jpg
1390,cff5b9ac-0b63-4651-bb23-837b706aecf0,2,orange juice,/Volumes/Spanish2Bundle/2Pictures/Flashcard/orange juice.jpg
1393,94374b83-44c1-4907-a171-d8255f167ea0,2,almond drink,/Volumes/Spanish2Bundle/2Pictures/Flashcard/almond drink.jpg
1368,411dcb55-d094-4aee-a5fd-8ffeff1cc43a,2,how terrible!,/Volumes/Spanish2Bundle/2Pictures/Flashcard/how terrible.jpg
1366,b1159375-b6db-4d7a-9853-3924203d02d2,2,may I?,/Volumes/Spanish2Bundle/2Pictures/Flashcard/may I.jpg
1375,d25ddd42-bad1-41ac-be65-a335a656248e,2,it is necessary,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/it is necessary ,it is important that.jpg"
1404,48720ca0-ae99-4ef6-bfe9-11705c2f774a,2,apricot,/Volumes/Spanish2Bundle/2Pictures/Flashcard/apricot.jpg
1448,b274404b-4b3a-4d9c-a1b7-ba648c0fa3de,2,custard caramel,/Volumes/Spanish2Bundle/2Pictures/Flashcard/custard caramel.jpg
1470,4c49ed90-75e6-4678-bbdd-20b96d547a4e,2,shrub,/Volumes/Spanish2Bundle/2Pictures/Flashcard/shrub.jpg
1469,8a5b6981-0412-4271-adbd-177e9810fdc4,2,row,/Volumes/Spanish2Bundle/2Pictures/Flashcard/row.jpg
1423,a7eaefa9-ab3c-4e37-bd84-e86123dab54b,2,redcurrant,/Volumes/Spanish2Bundle/2Pictures/Flashcard/redcurrant.jpg
1491,f34214f9-f309-4333-b704-ef5584055ca8,2,dream,/Volumes/Spanish2Bundle/2Pictures/Flashcard/dream.jpg
1454,cb43f92e-1d7f-4ca0-9d44-0c4e07b08f3a,2,to freeze,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/freeze ,v.jpg"
1462,8e404578-7e6c-48c3-ac1d-d1bdad7b1880,2,pudding (bread),/Volumes/Spanish2Bundle/2Pictures/Flashcard/pudding (bread).jpg
1499,3873103c-331d-48b9-8056-2bb5521d435f,2,sleeping bag,/Volumes/Spanish2Bundle/2Pictures/Flashcard/sleeping bag.jpg
1493,9a46c7f6-f3d1-401f-8852-5394d08190fd,2,Red Cross,/Volumes/Spanish2Bundle/2Pictures/Flashcard/Red Cross.jpg
1513,6266c4a7-85c4-4cdb-bf15-10a7027dccef,2,to take off (plane),/Volumes/Spanish2Bundle/2Pictures/Flashcard/take off (plane).jpg
1494,f02861b7-e267-42eb-b3ef-c6ca2cdbb547,2,sunstroke,/Volumes/Spanish2Bundle/2Pictures/Flashcard/sunstroke.jpg
1846,13d1a682-3423-46dc-ba66-0e0bc88b61a0,2,quantity,/Volumes/Spanish2Bundle/2Pictures/Flashcard/quantity.jpg
1498,fa278b32-6598-403a-bb54-8487342a2793,2,at the seaside,/Volumes/Spanish2Bundle/2Pictures/Flashcard/at the seaside.jpg
1520,a32c9994-5c20-41a3-a8e6-ba7bd454f9b1,2,air conditioning,/Volumes/Spanish2Bundle/2Pictures/Flashcard/air conditioning.jpg
1842,2ab9bb3f-5730-4ce0-b9cf-0aa022f1c366,2,nothing more,/Volumes/Spanish2Bundle/2Pictures/Flashcard/nothing more.jpg
1524,814353d5-fb7d-4772-b9e3-01288ed500a0,2,"fridge ,refrigerator (2)","/Volumes/Spanish2Bundle/2Pictures/Flashcard/fridge ,refrigerator (2).jpg"
1843,11335eb4-8004-4c73-8ef0-64fc91f0f9a9,2,kilo,/Volumes/Spanish2Bundle/2Pictures/Flashcard/kilo.jpg
2172,b4f76346-38bd-4bf0-8a3f-5068b10a0fb3,2,northwest,/Volumes/Spanish2Bundle/2Pictures/Flashcard/northwest.jpg
9324,1624cfdd-18ad-459c-91e9-2f612cd9df28,22,The stereo system will be delivered to me tomorrow.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/stereo.jpg
1553,0c24ca8d-34a2-41ec-a513-1aaf79c94b9c,2,hand towel,/Volumes/Spanish2Bundle/2Pictures/Flashcard/handtowel.jpg
1582,8dcf8c34-9c47-49fa-a775-86dcbe7fc8a5,2,input,/Volumes/Spanish2Bundle/2Pictures/Flashcard/input.jpg
1597,42c555c2-f338-4d0e-a6dc-9b6a5428e0d0,2,piece of information,/Volumes/Spanish2Bundle/2Pictures/Flashcard/piece of information.jpg
1544,f6aa48ea-e796-405f-8681-81d7e91b3057,2,to turn off the tap,/Volumes/Spanish2Bundle/2Pictures/Flashcard/turn off the tap.jpg
1548,f0f11210-cec7-40d1-875e-af1823963f52,2,ceiling,/Volumes/Spanish2Bundle/2Pictures/Flashcard/ceiling.jpg
1580,0e454ed8-edc6-4408-915e-d3fd2d154fe0,2,washing powder,/Volumes/Spanish2Bundle/2Pictures/Flashcard/washing powder.jpg
1600,6a082180-fbd8-477b-b3dc-d3f4fb69cd20,2,electronic,/Volumes/Spanish2Bundle/2Pictures/Flashcard/electronic.jpg
1605,464b5d60-dda8-4b7a-8eea-ce4837b9f09f,2,romantic film,/Volumes/Spanish2Bundle/2Pictures/Flashcard/romantic film.jpg
1574,0a9e3c10-e89d-493b-abd1-28c3b4300096,2,to do the vacuuming,/Volumes/Spanish2Bundle/2Pictures/Flashcard/do the vacuuming.jpg
1598,80480d8b-a967-444e-91d8-26ca9b5eea07,2,hardware,/Volumes/Spanish2Bundle/2Pictures/Flashcard/hardware.jpg
1578,a8765305-82fa-4dac-8fe5-d7646742d80b,2,floor cloth,/Volumes/Spanish2Bundle/2Pictures/Flashcard/floorcloth.jpg
1583,e965f663-2e04-4f6d-9088-fa048b6896cc,2,monitor,/Volumes/Spanish2Bundle/2Pictures/Flashcard/monitor.jpg
1609,6ca170d9-04d9-49eb-b379-a067ab822ff0,2,"disc ,record","/Volumes/Spanish2Bundle/2Pictures/Flashcard/disc ,record.jpg"
8983,bfaaafe0-c485-4a72-b6b6-7276f50642dd,22,Antarctica is colder than Australia.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/Antarctica.jpg
2040,643d5f3c-150f-402f-8df8-808b74a5e1f0,2,abroad,/Volumes/Spanish2Bundle/2Pictures/Flashcard/abroad.jpg
8996,9a02aba5-ad88-4e82-ab18-77bd581d6f84,22,What are (you) going to have for the appetiser? (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/appetiser (both food and drink).jpg
2087,42d5b0ab-86e1-4001-b299-67653bd3e6bb,2,to clean one's teeth,/Volumes/Spanish2Bundle/2Pictures/Flashcard/clean ones teeth.jpg
1616,8b24a13c-20cd-4e1f-91fc-a881ca943f24,2,pottery,/Volumes/Spanish2Bundle/2Pictures/Flashcard/pottery.jpg
2090,21adeaee-cd8b-4573-96aa-f3cd6f5ccb44,2,to offer,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/offer ,v.jpg"
2027,0698adf4-9f5f-40d6-998c-3a2f1cff8442,2,ticket office / booking office,/Volumes/Spanish2Bundle/2Pictures/Flashcard/ticket office - booking office.jpg
2070,2017d942-1f65-486b-a09d-03af40271983,2,to thank,/Volumes/Spanish2Bundle/2Pictures/Flashcard/thank.jpg
2104,293fc050-1e64-40be-9337-d781a2e00b54,2,to cancel,/Volumes/Spanish2Bundle/2Pictures/Flashcard/cancel.jpg
2115,e2989458-6949-4c8a-9236-a5c9a67ed8d6,2,to describe,/Volumes/Spanish2Bundle/2Pictures/Flashcard/describe.jpg
8948,7e3c98e5-3e64-489c-b521-74b2e2902f0a,22,There is a youth hostel in the suburbs of the city.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/youth hostel.jpg
2128,48102ac5-8347-41f7-850b-3f5bcad719cf,2,to do military service (2),"/Volumes/Spanish2Bundle/2Pictures/Flashcard/do military service ,v (2).jpg"
2202,e73ff3f7-5c64-4240-8ccf-e92583a82fcd,2,"profit ,gain","/Volumes/Spanish2Bundle/2Pictures/Flashcard/profit ,gain.jpg"
8928,4c80c3c8-5725-4801-9a5e-bc654556eea1,22,Romans used to build aqueducts to make agriculture easier.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/agriculture.jpg
9027,1b87d13b-c147-4093-abf9-4830b4a7afa7,22,(I) was astonished by her happiness. (Her happiness left me astonished),/Volumes/Spanish2Bundle/2Pictures/Flashcard/astonished.jpg
9078,36818b79-9f02-4066-a518-103a337ac12a,22,My gloves and my wallet are in my handbag.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/handbag.jpg
9193,0efb61db-62b8-4816-8fe7-7755fc9717e4,22,(I)'ve opened a bank account to save money.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/bank account.jpg
9026,15b7dd58-8ad9-44ff-9abf-43de7a706d41,22,Sometimes planes have problems with the landing.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/landing.jpg
9134,96138af9-c601-4f61-ad49-319808f89c38,22,Turn the tap off! (g...) (inf.sing),/Volumes/Spanish2Bundle/2Pictures/Flashcard/turn off the tap.jpg
9034,d86cd517-217a-4045-b9e3-ef9470fa532d,22,In this house (we) need a tap with an automatic lock!,/Volumes/Spanish2Bundle/2Pictures/Flashcard/automatic.jpg
9041,273e0053-21d9-4916-9830-6bc1919c02e7,22,Hitch-hiking is forbidden on the main road (highway).,/Volumes/Spanish2Bundle/2Pictures/Flashcard/main road.jpg
9071,6aeca170-41c9-4cc5-8c4b-98727c24950c,22,"In this company, women's ambition is not welcome.",/Volumes/Spanish2Bundle/2Pictures/Flashcard/welcome.jpg
9137,3d0702f3-bc62-4572-b221-ca4063756e66,22,The square was full of young boys (or guys) and girls having a 'street party'.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/boy ,girl.jpg"
9188,6776617b-298f-49e9-99be-ceaea44073b2,22,The cat is asleep in the lounge.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/lounge.jpg
9177,1bfee8d6-6a71-452b-80e8-2bbf537ffd94,22,In Central America,/Volumes/Spanish2Bundle/2Pictures/Flashcard/harvest.jpg
9168,3c18ad26-0c9b-4c30-a81f-eb30889c615a,22,An outfit of clothes can be very expensive.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/clothes ,outfit.jpg"
9522,aa81c621-03a4-4655-a736-921e089d6b87,22,"Like all fruit juices, (one) can drink orange juice (Sp) using a drinking straw.",/Volumes/Spanish2Bundle/2Pictures/Flashcard/orange juice.jpg
9313,4d0ce0e3-73d7-4288-b17e-e06912ef0f61,22,Asparagus tips are expensive in the shops.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/asparagus.jpg
9362,ca9210cd-2835-4dd0-8130-4bf059609fb9,22,It is our custom to celebrate Christmas Eve with our parents and New Year's Eve with our friends.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/New Years Eve.jpg
9526,e7627f11-5022-4cca-9ebf-aa837b33699f,22,The width of the road is one kilometre.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/kilometre.jpg
9466,fc954080-0ede-473c-8a4f-263f02fa54a8,22,The hotel-owner is hitchhiking with a map in his hand.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/hotel-owner.jpg
9587,effef559-3e09-4c8a-9c59-e19f676660f4,22,The tide is high today.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/tide.jpg
9628,367b0186-aa09-4052-94b1-c3927d6e400f,22,(I) don't know if it is my stomach or the muscles of my belly that hurt.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/muscles.jpg
9710,49e2d466-abfe-4fb2-b38e-4f5a32406987,22,My favourite leisure activity is to go to the movies to watch an adventure film.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/adventure film.jpg
9649,07a2ce97-a716-4d71-b9aa-5d40d3465bd1,22,"Do (you) want a glass of wine? - Yes, thank you - It's nothing! - Cheers! (inf.sing)",/Volumes/Spanish2Bundle/2Pictures/Flashcard/its nothing.jpg
9655,b541523c-ffdc-47f5-9f8d-ee16197d0781,22,This is tradition: after the engagement they get married and go on honeymoon.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/engagement.jpg
9693,a84cf363-9e5c-49f3-b9bc-611e62e92f41,22,When (we) glue the wall paper (we) will have to remove the glue stains on the floor.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/wall paper.jpg
9764,2b8232fc-181d-4294-9091-89b73709597b,22,What's the reason of her reaction?,/Volumes/Spanish2Bundle/2Pictures/Flashcard/reaction.jpg
9700,3971f6c8-c1e4-42b0-a0ff-f089581f02a3,22,The most important thing is to take part in the competition.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/take part in ,participate.jpg"
9708,ba21d8af-8635-4159-9677-a9b718b5b4d2,22,(We) moved house because our dog was always fighting with the neighbour's (m).,/Volumes/Spanish1Bundle/1Pictures/Flashcard/fight.jpg
9835,ebc58236-b235-4cab-b27c-1fc50bcd034a,22,When (I) was young (I) left Poland to emigrate to Switzerland.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/Switzerland.jpg
9800,baece9e1-d061-4851-ba65-afc924a65c68,22,For dessert there is kiwifruit or a slice of watermelon.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/watermelon.jpg
9816,56b5a7ed-20b1-4ecd-9a90-85c34fe5cdb4,22,"In some areas of the United States of America, the evil (ones) are sentenced to the electric chair.",/Volumes/Spanish2Bundle/2Pictures/Flashcard/electric wheel chair.jpg
9864,2a6ad235-b777-40f6-a276-3e10ffba6c9b,22,(I) am coughing because (I) am allergic to dust.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/cough.jpg
9870,c46877c1-af0b-4329-a2c4-1a974b826a5c,22,The floor cloth is hanging on that peg.,/Volumes/Spanish2Bundle/2Pictures/Flashcard/floorcloth.jpg
9881,9a7f4839-201a-4998-a8d5-6b3acc365b49,22,This article reveals the truth about immigration.,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/truth ,true.jpg"
846,02b6aace-7551-46f9-8c89-fc32b2114d49,1,absolute,/Volumes/Spanish1Bundle/1Pictures/Flashcard/absolute.jpg
979,02c661c4-0727-47c3-aba9-fb562a5ddd85,1,quickly,/Volumes/Spanish1Bundle/1Pictures/Flashcard/quickly.jpg
1000,e42e0dbd-f919-4ef7-b51a-f6902fe24ce2,1,to close,"/Volumes/Spanish1Bundle/1Pictures/Flashcard/close ,v.jpg"
954,6ceedd77-ebf4-4799-a9bc-5ddfc7ad6402,1,they,/Volumes/Spanish1Bundle/1Pictures/Flashcard/they.jpg
1355,eef10d3f-1a08-4e36-a5ab-05131de00736,2,"hold-up ,mugging","/Volumes/Spanish2Bundle/2Pictures/Flashcard/hold-up ,mugging.jpg"
1359,fb6488a0-451f-478e-814e-4ba9521a0cd4,2,"evil ,misfortune ,harm ,damage","/Volumes/Spanish2Bundle/2Pictures/Flashcard/evil ,misfortune ,harm ,damage.jpg"
1479,18211bf6-05f0-4162-b2d8-93c5053750dd,2,sticking plaster,/Volumes/Spanish2Bundle/2Pictures/Flashcard/sticking plaster.jpg
1565,a839b687-b327-4e53-92ba-8709f8e7ebee,2,to iron,"/Volumes/Spanish2Bundle/2Pictures/Flashcard/iron ,v.jpg"
1625,ff9424a6-8507-4552-9565-dffae0e3a6be,2,silver,/Volumes/Spanish2Bundle/2Pictures/Flashcard/silver.jpg
1661,c0bc0412-773b-439f-855a-378b89c132ee,2,Frenchman,/Volumes/Spanish2Bundle/2Pictures/Flashcard/Frenchman.jpg
1754,4664573f-4d7a-42be-bd76-2cc172f8b152,2,swimsuit,/Volumes/Spanish2Bundle/2Pictures/Flashcard/swimsuit.jpg
1570,5f11f106-1154-47bd-b87f-849238a8860d,2,stain,/Volumes/Spanish2Bundle/2Pictures/Flashcard/stain.jpg
1584,46f124eb-e791-4ef4-bf87-c670323288e5,2,interactive,/Volumes/Spanish2Bundle/2Pictures/Flashcard/interactive.jpg
1618,db615d83-fec5-4c61-8160-a51a3fb7ca78,2,bowls,/Volumes/Spanish2Bundle/2Pictures/Flashcard/bowls.jpg
1664,e984db97-6b4c-4cc1-96bf-cff07a9a776a,2,British,/Volumes/Spanish2Bundle/2Pictures/Flashcard/British.jpg
1579,648c552a-5276-47f8-ae80-5f73229c8544,2,washing machine,/Volumes/Spanish2Bundle/2Pictures/Flashcard/washing machine.jpg
1613,648fc35e-a9c7-44d4-be91-82c2803041c1,2,art,/Volumes/Spanish2Bundle/2Pictures/Flashcard/art.jpg
1624,964793f5-b678-4d94-950f-6b4d84d3a028,2,marble,/Volumes/Spanish2Bundle/2Pictures/Flashcard/marble.jpg
1752,cdefb590-ad64-45dc-93d3-e47c2479992d,2,ring,/Volumes/Spanish2Bundle/2Pictures/Flashcard/ring.jpg
